Datetime,Date,Time,BL_P,LL_P,Air_P
8/5/24 13:00,8/5/2024,13:00:00,4.3925,3.0635,-0.0129
8/5/24 13:30,8/5/2024,13:30:00,4.3896,3.0622,-0.011
8/5/24 14:00,8/5/2024,14:00:00,4.3899,3.0627,-0.0053
8/5/24 14:30,8/5/2024,14:30:00,4.3934,3.0634,-0.0065
8/5/24 15:00,8/5/2024,15:00:00,4.3931,3.0657,-0.0052
8/5/24 15:30,8/5/2024,15:30:00,4.3925,3.0666,-0.0016
8/5/24 16:00,8/5/2024,16:00:00,4.391,3.0709,-0.0031
8/5/24 16:30,8/5/2024,16:30:00,4.3924,3.0724,-0.0026
8/5/24 17:00,8/5/2024,17:00:00,4.3934,3.0712,0.0006
8/5/24 17:30,8/5/2024,17:30:00,4.3923,3.0774,-0.0052
8/5/24 18:00,8/5/2024,18:00:00,4.3944,3.0796,-0.0063
8/5/24 18:30,8/5/2024,18:30:00,4.3952,3.0764,-0.0055
8/5/24 19:00,8/5/2024,19:00:00,4.3839,3.0753,-0.0183
8/5/24 19:30,8/5/2024,19:30:00,4.388,3.077,-0.0142
8/5/24 20:00,8/5/2024,20:00:00,4.4025,3.077,-0.0001
8/5/24 20:30,8/5/2024,20:30:00,4.4087,3.0777,0.0051
8/5/24 21:00,8/5/2024,21:00:00,4.4084,3.076,0.0104
8/5/24 21:30,8/5/2024,21:30:00,4.4103,3.0754,0.0145
8/5/24 22:00,8/5/2024,22:00:00,4.4092,3.0721,0.0185
8/5/24 22:30,8/5/2024,22:30:00,4.4113,3.0767,0.0179
8/5/24 23:00,8/5/2024,23:00:00,4.4107,3.0755,0.0236
8/5/24 23:30,8/5/2024,23:30:00,4.4131,3.0751,0.028
8/6/24 0:00,8/6/2024,0:00:00,4.4128,3.0791,0.0272
8/6/24 0:30,8/6/2024,0:30:00,4.4085,3.0757,0.0267
8/6/24 1:00,8/6/2024,1:00:00,4.4082,3.0779,0.0196
8/6/24 1:30,8/6/2024,1:30:00,4.4076,3.0764,0.0216
8/6/24 2:00,8/6/2024,2:00:00,4.4036,3.0785,0.025
8/6/24 2:30,8/6/2024,2:30:00,4.4058,3.074,0.0333
8/6/24 3:00,8/6/2024,3:00:00,4.4032,3.0745,0.0415
8/6/24 3:30,8/6/2024,3:30:00,4.3996,3.0766,0.0445
8/6/24 4:00,8/6/2024,4:00:00,4.4026,3.0798,0.0522
8/6/24 4:30,8/6/2024,4:30:00,4.3998,3.0841,0.0513
8/6/24 5:00,8/6/2024,5:00:00,4.4017,3.081,0.0567
8/6/24 5:30,8/6/2024,5:30:00,4.4011,3.0822,0.0644
8/6/24 6:00,8/6/2024,6:00:00,4.401,3.0827,0.0669
8/6/24 6:30,8/6/2024,6:30:00,4.4003,3.0843,0.0663
8/6/24 7:00,8/6/2024,7:00:00,4.3979,3.0835,0.0647
8/6/24 7:30,8/6/2024,7:30:00,4.4,3.0841,0.0693
8/6/24 8:00,8/6/2024,8:00:00,4.4019,3.0837,0.0776
8/6/24 8:30,8/6/2024,8:30:00,4.3965,3.0826,0.0701
8/6/24 9:00,8/6/2024,9:00:00,4.3946,3.082,0.0796
8/6/24 9:30,8/6/2024,9:30:00,4.3963,3.0828,0.0777
8/6/24 10:00,8/6/2024,10:00:00,4.3881,3.0826,0.0725
8/6/24 10:30,8/6/2024,10:30:00,4.39,3.0835,0.073
8/6/24 11:00,8/6/2024,11:00:00,4.3903,3.0861,0.0723
8/6/24 11:30,8/6/2024,11:30:00,4.3895,3.0841,0.0777
8/6/24 12:00,8/6/2024,12:00:00,4.3853,3.0837,0.0767
8/6/24 12:30,8/6/2024,12:30:00,4.3823,3.0868,0.0753
8/6/24 13:00,8/6/2024,13:00:00,4.3846,3.0848,0.0802
8/6/24 13:30,8/6/2024,13:30:00,4.3865,3.0879,0.0805
8/6/24 14:00,8/6/2024,14:00:00,4.3846,3.0876,0.0816
8/6/24 14:30,8/6/2024,14:30:00,4.3837,3.0904,0.0807
8/6/24 15:00,8/6/2024,15:00:00,4.3832,3.0877,0.0793
8/6/24 15:30,8/6/2024,15:30:00,4.3851,3.0882,0.0796
8/6/24 16:00,8/6/2024,16:00:00,4.3842,3.0909,0.0762
8/6/24 16:30,8/6/2024,16:30:00,4.3884,3.0909,0.0789
8/6/24 17:00,8/6/2024,17:00:00,4.3913,3.0881,0.0818
8/6/24 17:30,8/6/2024,17:30:00,4.3945,3.088,0.0823
8/6/24 18:00,8/6/2024,18:00:00,4.3951,3.0884,0.0782
8/6/24 18:30,8/6/2024,18:30:00,4.394,3.0896,0.0756
8/6/24 19:00,8/6/2024,19:00:00,4.3948,3.0867,0.0827
8/6/24 19:30,8/6/2024,19:30:00,4.3895,3.0841,0.0793
8/6/24 20:00,8/6/2024,20:00:00,4.4004,3.0844,0.0932
8/6/24 20:30,8/6/2024,20:30:00,4.4046,3.0849,0.0974
8/6/24 21:00,8/6/2024,21:00:00,4.4015,3.0851,0.0847
8/6/24 21:30,8/6/2024,21:30:00,4.4064,3.0819,0.0944
8/6/24 22:00,8/6/2024,22:00:00,4.4035,3.081,0.0972
8/6/24 22:30,8/6/2024,22:30:00,4.4038,3.0819,0.0953
8/6/24 23:00,8/6/2024,23:00:00,4.4062,3.0845,0.0859
8/6/24 23:30,8/6/2024,23:30:00,4.4025,3.0844,0.0886
8/7/24 0:00,8/7/2024,0:00:00,4.4043,3.0836,0.0897
8/7/24 0:30,8/7/2024,0:30:00,4.4036,3.0855,0.0905
8/7/24 1:00,8/7/2024,1:00:00,4.4042,3.083,0.1015
8/7/24 1:30,8/7/2024,1:30:00,4.4035,3.087,0.0988
8/7/24 2:00,8/7/2024,2:00:00,4.3993,3.0857,0.0924
8/7/24 2:30,8/7/2024,2:30:00,4.4036,3.0879,0.0928
8/7/24 3:00,8/7/2024,3:00:00,4.4042,3.0898,0.088
8/7/24 3:30,8/7/2024,3:30:00,4.4028,3.0892,0.0882
8/7/24 4:00,8/7/2024,4:00:00,4.4008,3.0914,0.0778
8/7/24 4:30,8/7/2024,4:30:00,4.3991,3.0944,0.0775
8/7/24 5:00,8/7/2024,5:00:00,4.4039,3.0951,0.0802
8/7/24 5:30,8/7/2024,5:30:00,4.4022,3.1014,0.0785
8/7/24 6:00,8/7/2024,6:00:00,4.4008,3.107,0.0781
8/7/24 6:30,8/7/2024,6:30:00,4.4008,3.1057,0.0797
8/7/24 7:00,8/7/2024,7:00:00,4.3952,3.1023,0.0802
8/7/24 7:30,8/7/2024,7:30:00,4.3968,3.1022,0.0771
8/7/24 8:00,8/7/2024,8:00:00,4.394,3.1027,0.0713
8/7/24 8:30,8/7/2024,8:30:00,4.3948,3.1038,0.0719
8/7/24 9:00,8/7/2024,9:00:00,4.3991,3.1005,0.0684
8/7/24 9:30,8/7/2024,9:30:00,4.3965,3.0985,0.0722
8/7/24 10:00,8/7/2024,10:00:00,4.3952,3.0963,0.0699
8/7/24 10:30,8/7/2024,10:30:00,4.3955,3.0957,0.0677
8/7/24 11:00,8/7/2024,11:00:00,4.3939,3.0984,0.0643
8/7/24 11:30,8/7/2024,11:30:00,4.3935,3.096,0.0596
8/7/24 12:00,8/7/2024,12:00:00,4.3953,3.0923,0.0537
8/7/24 12:30,8/7/2024,12:30:00,4.3961,3.0903,0.0472
8/7/24 13:00,8/7/2024,13:00:00,4.3977,3.0934,0.0469
8/7/24 13:30,8/7/2024,13:30:00,4.393,3.0877,0.0412
8/7/24 14:00,8/7/2024,14:00:00,4.393,3.0947,0.0291
8/7/24 14:30,8/7/2024,14:30:00,4.3962,3.0903,0.0291
8/7/24 15:00,8/7/2024,15:00:00,4.3955,3.096,0.029
8/7/24 15:30,8/7/2024,15:30:00,4.3942,3.1,0.019
8/7/24 16:00,8/7/2024,16:00:00,4.3955,3.1022,0.0225
8/7/24 16:30,8/7/2024,16:30:00,4.3968,3.1089,0.0197
8/7/24 17:00,8/7/2024,17:00:00,4.392,3.1093,0.0165
8/7/24 17:30,8/7/2024,17:30:00,4.3967,3.1192,0.0167
8/7/24 18:00,8/7/2024,18:00:00,4.3949,3.121,0.017
8/7/24 18:30,8/7/2024,18:30:00,4.3948,3.1272,0.0154
8/7/24 19:00,8/7/2024,19:00:00,4.3975,3.1263,0.0164
8/7/24 19:30,8/7/2024,19:30:00,4.3948,3.1281,0.0169
8/7/24 20:00,8/7/2024,20:00:00,4.3981,3.1305,0.0132
8/7/24 20:30,8/7/2024,20:30:00,4.393,3.1389,0.0097
8/7/24 21:00,8/7/2024,21:00:00,4.3937,3.1408,0.01
8/7/24 21:30,8/7/2024,21:30:00,4.3956,3.1354,0.0065
8/7/24 22:00,8/7/2024,22:00:00,4.393,3.1303,0.0065
8/7/24 22:30,8/7/2024,22:30:00,4.3955,3.126,0.0043
8/7/24 23:00,8/7/2024,23:00:00,4.3927,3.1222,0.0046
8/7/24 23:30,8/7/2024,23:30:00,4.3948,3.1263,0.0014
8/8/24 0:00,8/8/2024,0:00:00,4.394,3.1309,0.0007
8/8/24 0:30,8/8/2024,0:30:00,4.3969,3.1334,-0.0002
8/8/24 1:00,8/8/2024,1:00:00,4.3972,3.135,-0.0063
8/8/24 1:30,8/8/2024,1:30:00,4.3975,3.1389,-0.0158
8/8/24 2:00,8/8/2024,2:00:00,4.3948,3.1421,-0.0171
8/8/24 2:30,8/8/2024,2:30:00,4.3956,3.1408,-0.0179
8/8/24 3:00,8/8/2024,3:00:00,4.3974,3.143,-0.0246
8/8/24 3:30,8/8/2024,3:30:00,4.3987,3.1398,-0.0232
8/8/24 4:00,8/8/2024,4:00:00,4.3988,3.1369,-0.0232
8/8/24 4:30,8/8/2024,4:30:00,4.4018,3.1369,-0.0278
8/8/24 5:00,8/8/2024,5:00:00,4.4049,3.1376,-0.0317
8/8/24 5:30,8/8/2024,5:30:00,4.4098,3.136,-0.0348
8/8/24 6:00,8/8/2024,6:00:00,4.4164,3.1354,-0.0383
8/8/24 6:30,8/8/2024,6:30:00,4.4178,3.1369,-0.0446
8/8/24 7:00,8/8/2024,7:00:00,4.4258,3.13,-0.0404
8/8/24 7:30,8/8/2024,7:30:00,4.4226,3.1307,-0.0382
8/8/24 8:00,8/8/2024,8:00:00,4.424,3.1288,-0.04
8/8/24 8:30,8/8/2024,8:30:00,4.4253,3.1273,-0.0356
8/8/24 9:00,8/8/2024,9:00:00,4.4266,3.1325,-0.0352
8/8/24 9:30,8/8/2024,9:30:00,4.4253,3.1381,-0.0311
8/8/24 10:00,8/8/2024,10:00:00,4.4224,3.1444,-0.0402
8/8/24 10:30,8/8/2024,10:30:00,4.4207,3.1447,-0.0336
8/8/24 11:00,8/8/2024,11:00:00,4.4197,3.1446,-0.0392
8/8/24 11:30,8/8/2024,11:30:00,4.4194,3.1423,-0.0343
8/8/24 12:00,8/8/2024,12:00:00,4.4143,3.1434,-0.0376
8/8/24 12:30,8/8/2024,12:30:00,4.4101,3.1418,-0.0348
8/8/24 13:00,8/8/2024,13:00:00,4.4151,3.1453,-0.0284
8/8/24 13:30,8/8/2024,13:30:00,4.4151,3.1483,-0.0298
8/8/24 14:00,8/8/2024,14:00:00,4.4136,3.1496,-0.0189
8/8/24 14:30,8/8/2024,14:30:00,4.4157,3.1519,-0.0177
8/8/24 15:00,8/8/2024,15:00:00,4.4141,3.152,-0.021
8/8/24 15:30,8/8/2024,15:30:00,4.4196,3.1545,-0.0164
8/8/24 16:00,8/8/2024,16:00:00,4.4232,3.1537,-0.019
8/8/24 16:30,8/8/2024,16:30:00,4.4289,3.1537,-0.0191
8/8/24 17:00,8/8/2024,17:00:00,4.4396,3.1458,-0.0178
8/8/24 17:30,8/8/2024,17:30:00,4.4491,3.1415,-0.0162
8/8/24 18:00,8/8/2024,18:00:00,4.4632,3.1392,-0.0125
8/8/24 18:30,8/8/2024,18:30:00,4.4717,3.136,-0.0087
8/8/24 19:00,8/8/2024,19:00:00,4.4886,3.1356,-0.0093
8/8/24 19:30,8/8/2024,19:30:00,4.4898,3.1294,-0.0126
8/8/24 20:00,8/8/2024,20:00:00,4.5009,3.1289,-0.0148
8/8/24 20:30,8/8/2024,20:30:00,4.516,3.1245,-0.0186
8/8/24 21:00,8/8/2024,21:00:00,4.523,3.119,-0.018
8/8/24 21:30,8/8/2024,21:30:00,4.5222,3.1196,-0.019
8/8/24 22:00,8/8/2024,22:00:00,4.5192,3.1206,-0.0258
8/8/24 22:30,8/8/2024,22:30:00,4.5112,3.1194,-0.0242
8/8/24 23:00,8/8/2024,23:00:00,4.5066,3.1197,-0.028
8/8/24 23:30,8/8/2024,23:30:00,4.51,3.1198,-0.0277
8/9/24 0:00,8/9/2024,0:00:00,4.5142,3.1203,-0.0272
8/9/24 0:30,8/9/2024,0:30:00,4.519,3.1237,-0.0287
8/9/24 1:00,8/9/2024,1:00:00,4.5233,3.1223,-0.0292
8/9/24 1:30,8/9/2024,1:30:00,4.5294,3.1212,-0.0267
8/9/24 2:00,8/9/2024,2:00:00,4.533,3.117,-0.0253
8/9/24 2:30,8/9/2024,2:30:00,4.5362,3.1143,-0.0253
8/9/24 3:00,8/9/2024,3:00:00,4.533,3.1151,-0.0289
8/9/24 3:30,8/9/2024,3:30:00,4.5343,3.1164,-0.0276
8/9/24 4:00,8/9/2024,4:00:00,4.5314,3.1186,-0.0279
8/9/24 4:30,8/9/2024,4:30:00,4.5279,3.1179,-0.0257
8/9/24 5:00,8/9/2024,5:00:00,4.5299,3.1233,-0.0211
8/9/24 5:30,8/9/2024,5:30:00,4.5282,3.1301,-0.0123
8/9/24 6:00,8/9/2024,6:00:00,4.5255,3.1347,-0.0182
8/9/24 6:30,8/9/2024,6:30:00,4.522,3.1289,-0.0129
8/9/24 7:00,8/9/2024,7:00:00,4.5204,3.1289,-0.0113
8/9/24 7:30,8/9/2024,7:30:00,4.5204,3.1217,-0.0103
8/9/24 8:00,8/9/2024,8:00:00,4.5163,3.1186,-0.0098
8/9/24 8:30,8/9/2024,8:30:00,4.515,3.1152,-0.0111
8/9/24 9:00,8/9/2024,9:00:00,4.5124,3.1136,-0.0153
8/9/24 9:30,8/9/2024,9:30:00,4.5221,3.1109,-0.0144
8/9/24 10:00,8/9/2024,10:00:00,4.5294,3.1055,-0.0064
8/9/24 10:30,8/9/2024,10:30:00,4.5313,3.1023,-0.0068
8/9/24 11:00,8/9/2024,11:00:00,4.5297,3.1011,-0.0045
8/9/24 11:30,8/9/2024,11:30:00,4.5285,3.0984,-0.0039
8/9/24 12:00,8/9/2024,12:00:00,4.5365,3.0963,0.0027
8/9/24 12:30,8/9/2024,12:30:00,4.5375,3.0984,0.0009
8/9/24 13:00,8/9/2024,13:00:00,4.5426,3.0943,0.0053
8/9/24 13:30,8/9/2024,13:30:00,4.5472,3.0934,0.0117
8/9/24 14:00,8/9/2024,14:00:00,4.5555,3.0923,0.0084
8/9/24 14:30,8/9/2024,14:30:00,4.5601,3.0886,0.0149
8/9/24 15:00,8/9/2024,15:00:00,4.5633,3.0909,0.0129
8/9/24 15:30,8/9/2024,15:30:00,4.5745,3.0887,0.0183
8/9/24 16:00,8/9/2024,16:00:00,4.5772,3.0886,0.021
8/9/24 16:30,8/9/2024,16:30:00,4.574,3.0883,0.0216
8/9/24 17:00,8/9/2024,17:00:00,4.5723,3.0892,0.0255
8/9/24 17:30,8/9/2024,17:30:00,4.5672,3.0901,0.0278
8/9/24 18:00,8/9/2024,18:00:00,4.5626,3.0893,0.0315
8/9/24 18:30,8/9/2024,18:30:00,4.5537,3.088,0.037
8/9/24 19:00,8/9/2024,19:00:00,4.5443,3.0875,0.0377
8/9/24 19:30,8/9/2024,19:30:00,4.5381,3.0906,0.0381
8/9/24 20:00,8/9/2024,20:00:00,4.5309,3.0855,0.0408
8/9/24 20:30,8/9/2024,20:30:00,4.5241,3.0861,0.0414
8/9/24 21:00,8/9/2024,21:00:00,4.5185,3.0888,0.0456
8/9/24 21:30,8/9/2024,21:30:00,4.5134,3.0883,0.0525
8/9/24 22:00,8/9/2024,22:00:00,4.5105,3.0884,0.0619
8/9/24 22:30,8/9/2024,22:30:00,4.5105,3.0912,0.067
8/9/24 23:00,8/9/2024,23:00:00,4.5086,3.0956,0.0671
8/9/24 23:30,8/9/2024,23:30:00,4.5071,3.0921,0.0723
8/10/24 0:00,8/10/2024,0:00:00,4.507,3.0961,0.0755
8/10/24 0:30,8/10/2024,0:30:00,4.5136,3.0931,0.084
8/10/24 1:00,8/10/2024,1:00:00,4.5146,3.0915,0.0853
8/10/24 1:30,8/10/2024,1:30:00,4.5178,3.0887,0.0934
8/10/24 2:00,8/10/2024,2:00:00,4.5114,3.0899,0.1015
8/10/24 2:30,8/10/2024,2:30:00,4.4999,3.0888,0.1069
8/10/24 3:00,8/10/2024,3:00:00,4.4985,3.0949,0.1088
8/10/24 3:30,8/10/2024,3:30:00,4.494,3.0925,0.1115
8/10/24 4:00,8/10/2024,4:00:00,4.4958,3.0916,0.1142
8/10/24 4:30,8/10/2024,4:30:00,4.499,3.0952,0.1106
8/10/24 5:00,8/10/2024,5:00:00,4.504,3.0947,0.1116
8/10/24 5:30,8/10/2024,5:30:00,4.5178,3.0968,0.1093
8/10/24 6:00,8/10/2024,6:00:00,4.5225,3.0976,0.11
8/10/24 6:30,8/10/2024,6:30:00,4.5258,3.0935,0.1126
8/10/24 7:00,8/10/2024,7:00:00,4.5223,3.0926,0.1116
8/10/24 7:30,8/10/2024,7:30:00,4.5143,3.0925,0.1164
8/10/24 8:00,8/10/2024,8:00:00,4.5085,3.0895,0.1182
8/10/24 8:30,8/10/2024,8:30:00,4.504,3.0948,0.1163
8/10/24 9:00,8/10/2024,9:00:00,4.492,3.093,0.1137
8/10/24 9:30,8/10/2024,9:30:00,4.4878,3.093,0.1143
8/10/24 10:00,8/10/2024,10:00:00,4.482,3.0911,0.1101
8/10/24 10:30,8/10/2024,10:30:00,4.4715,3.0895,0.106
8/10/24 11:00,8/10/2024,11:00:00,4.4708,3.0902,0.1073
8/10/24 11:30,8/10/2024,11:30:00,4.4639,3.0899,0.1054
8/10/24 12:00,8/10/2024,12:00:00,4.4586,3.0927,0.1006
8/10/24 12:30,8/10/2024,12:30:00,4.4549,3.0892,0.0969
8/10/24 13:00,8/10/2024,13:00:00,4.4508,3.0935,0.0944
8/10/24 13:30,8/10/2024,13:30:00,4.4497,3.0935,0.0889
8/10/24 14:00,8/10/2024,14:00:00,4.4433,3.0948,0.084
8/10/24 14:30,8/10/2024,14:30:00,4.4413,3.0992,0.0804
8/10/24 15:00,8/10/2024,15:00:00,4.4419,3.1038,0.0844
8/10/24 15:30,8/10/2024,15:30:00,4.4396,3.1152,0.0735
8/10/24 16:00,8/10/2024,16:00:00,4.4363,3.1193,0.0713
8/10/24 16:30,8/10/2024,16:30:00,4.4352,3.1208,0.0655
8/10/24 17:00,8/10/2024,17:00:00,4.4421,3.1207,0.0646
8/10/24 17:30,8/10/2024,17:30:00,4.4457,3.1234,0.0658
8/10/24 18:00,8/10/2024,18:00:00,4.445,3.13,0.0667
8/10/24 18:30,8/10/2024,18:30:00,4.4467,3.1332,0.0654
8/10/24 19:00,8/10/2024,19:00:00,4.4446,3.1348,0.0604
8/10/24 19:30,8/10/2024,19:30:00,4.4411,3.1409,0.0604
8/10/24 20:00,8/10/2024,20:00:00,4.4408,3.145,0.0609
8/10/24 20:30,8/10/2024,20:30:00,4.4408,3.1422,0.055
8/10/24 21:00,8/10/2024,21:00:00,4.4418,3.1485,0.0483
8/10/24 21:30,8/10/2024,21:30:00,4.4383,3.1443,0.0339
8/10/24 22:00,8/10/2024,22:00:00,4.437,3.145,0.0257
8/10/24 22:30,8/10/2024,22:30:00,4.4389,3.1382,0.0252
8/10/24 23:00,8/10/2024,23:00:00,4.4431,3.1369,0.0246
8/10/24 23:30,8/10/2024,23:30:00,4.443,3.1425,0.0208
8/11/24 0:00,8/11/2024,0:00:00,4.4425,3.1379,0.0171
8/11/24 0:30,8/11/2024,0:30:00,4.4423,3.1419,0.0101
8/11/24 1:00,8/11/2024,1:00:00,4.4433,3.1399,-0.0038
8/11/24 1:30,8/11/2024,1:30:00,4.4428,3.1382,-0.0136
8/11/24 2:00,8/11/2024,2:00:00,4.4438,3.1433,-0.0299
8/11/24 2:30,8/11/2024,2:30:00,4.4386,3.1379,-0.0372
8/11/24 3:00,8/11/2024,3:00:00,4.4435,3.1363,-0.0466
8/11/24 3:30,8/11/2024,3:30:00,4.4419,3.1404,-0.0598
8/11/24 4:00,8/11/2024,4:00:00,4.4424,3.1426,-0.063
8/11/24 4:30,8/11/2024,4:30:00,4.4454,3.1423,-0.07
8/11/24 5:00,8/11/2024,5:00:00,4.4423,3.1455,-0.0839
8/11/24 5:30,8/11/2024,5:30:00,4.4457,3.1398,-0.0844
8/11/24 6:00,8/11/2024,6:00:00,4.4394,3.1359,-0.0961
8/11/24 6:30,8/11/2024,6:30:00,4.4377,3.1335,-0.1124
8/11/24 7:00,8/11/2024,7:00:00,4.4395,3.132,-0.12
8/11/24 7:30,8/11/2024,7:30:00,4.4361,3.1276,-0.1252
8/11/24 8:00,8/11/2024,8:00:00,4.4345,3.1256,-0.1307
8/11/24 8:30,8/11/2024,8:30:00,4.4341,3.1277,-0.1305
8/11/24 9:00,8/11/2024,9:00:00,4.4326,3.1265,-0.1322
8/11/24 9:30,8/11/2024,9:30:00,4.431,3.1258,-0.1266
8/11/24 10:00,8/11/2024,10:00:00,4.4297,3.1245,-0.1298
8/11/24 10:30,8/11/2024,10:30:00,4.4283,3.1275,-0.1266
8/11/24 11:00,8/11/2024,11:00:00,4.4269,3.129,-0.1283
8/11/24 11:30,8/11/2024,11:30:00,4.427,3.1305,-0.1253
8/11/24 12:00,8/11/2024,12:00:00,4.4272,3.1321,-0.1254
8/11/24 12:30,8/11/2024,12:30:00,4.4283,3.1289,-0.1228
8/11/24 13:00,8/11/2024,13:00:00,4.4299,3.1251,-0.1163
8/11/24 13:30,8/11/2024,13:30:00,4.4264,3.1279,-0.1121
8/11/24 14:00,8/11/2024,14:00:00,4.4299,3.1278,-0.1104
8/11/24 14:30,8/11/2024,14:30:00,4.43,3.1278,-0.1138
8/11/24 15:00,8/11/2024,15:00:00,4.4377,3.1237,-0.1117
8/11/24 15:30,8/11/2024,15:30:00,4.4498,3.1247,-0.1053
8/11/24 16:00,8/11/2024,16:00:00,4.4623,3.1205,-0.0978
8/11/24 16:30,8/11/2024,16:30:00,4.4705,3.1231,-0.0937
8/11/24 17:00,8/11/2024,17:00:00,4.4709,3.1283,-0.088
8/11/24 17:30,8/11/2024,17:30:00,4.4773,3.1318,-0.0873
8/11/24 18:00,8/11/2024,18:00:00,4.488,3.1273,-0.0854
8/11/24 18:30,8/11/2024,18:30:00,4.4975,3.1319,-0.0895
8/11/24 19:00,8/11/2024,19:00:00,4.5071,3.1337,-0.0832
8/11/24 19:30,8/11/2024,19:30:00,4.5178,3.1326,-0.0837
8/11/24 20:00,8/11/2024,20:00:00,4.5239,3.1304,-0.0799
8/11/24 20:30,8/11/2024,20:30:00,4.5255,3.1319,-0.0694
8/11/24 21:00,8/11/2024,21:00:00,4.5318,3.1292,-0.0591
8/11/24 21:30,8/11/2024,21:30:00,4.5352,3.1232,-0.0491
8/11/24 22:00,8/11/2024,22:00:00,4.5353,3.1208,-0.0376
8/11/24 22:30,8/11/2024,22:30:00,4.5336,3.1188,-0.0322
8/11/24 23:00,8/11/2024,23:00:00,4.5273,3.1199,-0.0275
8/11/24 23:30,8/11/2024,23:30:00,4.5321,3.1162,-0.0187
8/12/24 0:00,8/12/2024,0:00:00,4.5291,3.1136,-0.0122
8/12/24 0:30,8/12/2024,0:30:00,4.5309,3.1057,0.0051
8/12/24 1:00,8/12/2024,1:00:00,4.5326,3.1042,0.0163
8/12/24 1:30,8/12/2024,1:30:00,4.5345,3.1059,0.026
8/12/24 2:00,8/12/2024,2:00:00,4.5346,3.1032,0.0434
8/12/24 2:30,8/12/2024,2:30:00,4.5316,3.0999,0.0461
8/12/24 3:00,8/12/2024,3:00:00,4.5317,3.0955,0.0589
8/12/24 3:30,8/12/2024,3:30:00,4.5303,3.098,0.0693
8/12/24 4:00,8/12/2024,4:00:00,4.5366,3.0939,0.0799
8/12/24 4:30,8/12/2024,4:30:00,4.5416,3.093,0.0888
8/12/24 5:00,8/12/2024,5:00:00,4.5433,3.0916,0.1049
8/12/24 5:30,8/12/2024,5:30:00,4.5419,3.0922,0.1123
8/12/24 6:00,8/12/2024,6:00:00,4.5373,3.0891,0.1267
8/12/24 6:30,8/12/2024,6:30:00,4.5328,3.0912,0.1437
8/12/24 7:00,8/12/2024,7:00:00,4.5202,3.0863,0.1467
8/12/24 7:30,8/12/2024,7:30:00,4.5159,3.09,0.1526
8/12/24 8:00,8/12/2024,8:00:00,4.5114,3.0909,0.1563
8/12/24 8:30,8/12/2024,8:30:00,4.5085,3.0859,0.161
8/12/24 9:00,8/12/2024,9:00:00,4.5103,3.085,0.1586
8/12/24 9:30,8/12/2024,9:30:00,4.5106,3.0853,0.161
8/12/24 10:00,8/12/2024,10:00:00,4.5125,3.0822,0.1644
8/12/24 10:30,8/12/2024,10:30:00,4.5126,3.0839,0.1628
8/12/24 11:00,8/12/2024,11:00:00,4.5147,3.0883,0.163
8/12/24 11:30,8/12/2024,11:30:00,4.5136,3.084,0.1662
8/12/24 12:00,8/12/2024,12:00:00,4.5126,3.0808,0.1697
8/12/24 12:30,8/12/2024,12:30:00,4.5147,3.0843,0.1653
8/12/24 13:00,8/12/2024,13:00:00,4.5105,3.0818,0.1617
8/12/24 13:30,8/12/2024,13:30:00,4.5064,3.0777,0.1595
8/12/24 14:00,8/12/2024,14:00:00,4.5057,3.0783,0.1595
8/12/24 14:30,8/12/2024,14:30:00,4.4966,3.0819,0.1567
8/12/24 15:00,8/12/2024,15:00:00,4.4986,3.078,0.1582
8/12/24 15:30,8/12/2024,15:30:00,4.4981,3.0792,0.1572
8/12/24 16:00,8/12/2024,16:00:00,4.4968,3.0777,0.1603
8/12/24 16:30,8/12/2024,16:30:00,4.4998,3.075,0.1596
8/12/24 17:00,8/12/2024,17:00:00,4.5019,3.0759,0.1536
8/12/24 17:30,8/12/2024,17:30:00,4.5063,3.0741,0.1601
8/12/24 18:00,8/12/2024,18:00:00,4.5123,3.0788,0.1586
8/12/24 18:30,8/12/2024,18:30:00,4.5152,3.087,0.1616
8/12/24 19:00,8/12/2024,19:00:00,4.5133,3.0847,0.1549
8/12/24 19:30,8/12/2024,19:30:00,4.5192,3.085,0.1538
8/12/24 20:00,8/12/2024,20:00:00,4.5247,3.0834,0.1531
8/12/24 20:30,8/12/2024,20:30:00,4.5276,3.0837,0.1493
8/12/24 21:00,8/12/2024,21:00:00,4.5226,3.0829,0.1454
8/12/24 21:30,8/12/2024,21:30:00,4.5175,3.0813,0.1449
8/12/24 22:00,8/12/2024,22:00:00,4.5074,3.0795,0.1401
8/12/24 22:30,8/12/2024,22:30:00,4.501,3.0799,0.1353
8/12/24 23:00,8/12/2024,23:00:00,4.4911,3.0801,0.1317
8/12/24 23:30,8/12/2024,23:30:00,4.4863,3.0777,0.1294
8/13/24 0:00,8/13/2024,0:00:00,4.4847,3.0769,0.1288
8/13/24 0:30,8/13/2024,0:30:00,4.4768,3.078,0.1233
8/13/24 1:00,8/13/2024,1:00:00,4.4749,3.0777,0.1217
8/13/24 1:30,8/13/2024,1:30:00,4.4699,3.0767,0.1177
8/13/24 2:00,8/13/2024,2:00:00,4.4603,3.0767,0.1131
8/13/24 2:30,8/13/2024,2:30:00,4.4586,3.0774,0.1107
8/13/24 3:00,8/13/2024,3:00:00,4.4549,3.0774,0.1089
8/13/24 3:30,8/13/2024,3:30:00,4.4526,3.0765,0.1059
8/13/24 4:00,8/13/2024,4:00:00,4.451,3.0778,0.1014
